Token,Date,Open,High,Low,Close,Volume,Market Cap
kora-network-token,10/20/2018,0.004839,0.004884,0.004733,0.004782,"264,399","1,434,591"
kora-network-token,10/19/2018,0.004862,0.004914,0.004712,0.004843,"211,372","1,453,047"
kora-network-token,10/18/2018,0.005104,0.0052,0.004701,0.004852,"222,050","1,455,615"
kora-network-token,10/17/2018,0.005132,0.005272,0.005054,0.005122,"232,969","1,536,588"
kora-network-token,10/16/2018,0.005176,0.005209,0.005037,0.005123,"233,773","1,537,038"
kora-network-token,10/15/2018,0.004988,0.005753,0.004935,0.005184,"238,795","1,555,107"
kora-network-token,10/14/2018,0.004194,0.005181,0.004099,0.004977,"237,962","1,493,070"
kora-network-token,10/13/2018,0.005325,0.005473,0.004059,0.004088,"240,277","1,226,271"
kora-network-token,10/12/2018,0.005281,0.005514,0.005232,0.00533,"302,349","1,599,063"
kora-network-token,10/11/2018,0.00637,0.006371,0.005273,0.005275,"304,034","1,582,371"
kora-network-token,10/10/2018,0.006411,0.00645,0.00627,0.006405,"368,478","1,921,533"
kora-network-token,10/9/2018,0.006773,0.006784,0.006366,0.006415,"399,139","1,924,545"
kora-network-token,10/8/2018,0.006703,0.006824,0.006521,0.006771,"258,293","2,031,282"
kora-network-token,10/7/2018,0.00684,0.0069,0.006627,0.006703,"388,344","2,010,750"
kora-network-token,10/6/2018,0.007016,0.007026,0.006731,0.006861,"385,954","2,058,252"
kora-network-token,10/5/2018,0.006857,0.007003,0.006768,0.006923,"393,085","2,076,996"
kora-network-token,10/4/2018,0.006892,0.007072,0.006864,0.006867,"396,729","2,060,079"
kora-network-token,10/3/2018,0.007162,0.007162,0.00671,0.006883,"390,477","2,064,753"
kora-network-token,10/2/2018,0.007537,0.007632,0.007082,0.007168,"401,970","2,150,313"
kora-network-token,10/1/2018,0.007789,0.008202,0.007397,0.007527,"424,733","2,258,229"
kora-network-token,9/30/2018,0.007736,0.00795,0.007632,0.00779,"427,027","2,337,102"
kora-network-token,9/29/2018,0.007718,0.007836,0.007496,0.007741,"427,506","2,322,297"
kora-network-token,9/28/2018,0.007025,0.008162,0.006992,0.007732,"450,513","2,319,729"
kora-network-token,9/27/2018,0.006612,0.007435,0.006591,0.007029,"376,480","2,108,724"
kora-network-token,9/26/2018,0.007236,0.007757,0.006609,0.006618,"342,224","1,985,508"
kora-network-token,9/25/2018,0.007611,0.007611,0.006877,0.007222,"355,380","2,166,582"
kora-network-token,9/24/2018,0.007972,0.009104,0.007583,0.007591,"410,709","2,277,291"
kora-network-token,9/23/2018,0.008119,0.008366,0.00785,0.007954,"436,556","2,386,248"
kora-network-token,9/22/2018,0.008243,0.009442,0.007716,0.008097,"458,698","2,428,983"
kora-network-token,9/21/2018,0.007291,0.00829,0.007199,0.008201,"443,487","2,460,387"
kora-network-token,9/20/2018,0.007021,0.007412,0.006803,0.007333,"393,580","2,199,981"
kora-network-token,9/19/2018,0.007472,0.008009,0.006873,0.007022,"378,148","2,106,471"
kora-network-token,9/18/2018,0.007455,0.008458,0.007369,0.007474,"384,533","2,242,257"
kora-network-token,9/17/2018,0.008468,0.01062,0.007237,0.007444,"409,661","2,233,224"
kora-network-token,9/16/2018,0.008139,0.008537,0.007631,0.008472,"495,795","2,541,729"
kora-network-token,9/15/2018,0.007836,0.008378,0.007548,0.008118,"385,421","2,435,289"
kora-network-token,9/14/2018,0.00918,0.009758,0.00757,0.007886,"397,310","2,365,698"
kora-network-token,9/13/2018,0.008334,0.009889,0.008334,0.009221,"476,531","2,766,399"
kora-network-token,9/12/2018,0.008242,0.009072,0.007926,0.008329,"442,406","2,498,640"
kora-network-token,9/11/2018,0.008975,0.010142,0.008235,0.008235,"455,594","2,470,356"
kora-network-token,9/10/2018,0.009472,0.009798,0.008713,0.008943,"451,253","2,682,966"
kora-network-token,9/9/2018,0.009312,0.010211,0.008708,0.009461,"507,413","2,838,162"
kora-network-token,9/8/2018,0.009797,0.012816,0.00935,0.00935,"478,205","2,804,868"
kora-network-token,9/7/2018,0.010632,0.012265,0.009784,0.009793,"512,540","2,938,017"
kora-network-token,9/6/2018,0.011539,0.011539,0.010292,0.01062,"578,816","3,185,940"
kora-network-token,9/5/2018,0.014301,0.01483,0.01156,0.01156,"627,507","3,468,060"
kora-network-token,9/4/2018,0.015414,0.017043,0.014127,0.014298,"759,970","4,289,460"
kora-network-token,9/3/2018,0.015128,0.018863,0.014288,0.015482,"822,799","4,644,540"
kora-network-token,9/2/2018,0.016533,0.016966,0.013476,0.015109,"771,282","4,532,670"
kora-network-token,9/1/2018,0.016568,0.018009,0.016469,0.016517,"797,143","4,954,980"
kora-network-token,8/31/2018,0.017184,0.017723,0.01575,0.016579,"748,785","4,973,580"
kora-network-token,8/30/2018,0.017025,0.02031,0.016228,0.017146,"757,590","5,143,710"
kora-network-token,8/29/2018,0.018521,0.020069,0.016662,0.01699,"893,624","5,096,910"
kora-network-token,8/28/2018,0.018024,0.019112,0.016724,0.018554,"981,629","5,566,170"
kora-network-token,8/27/2018,0.017762,0.019369,0.014757,0.017932,"1,000,720","5,379,660"
kora-network-token,8/26/2018,0.020049,0.020057,0.017687,0.017716,"959,273","5,314,860"
kora-network-token,8/25/2018,0.020544,0.020569,0.018314,0.020018,"1,102,000","6,005,370"
kora-network-token,8/24/2018,0.020087,0.020585,0.018346,0.020578,"1,149,920","6,173,280"
kora-network-token,8/23/2018,0.017397,0.020253,0.017397,0.020079,"1,150,900","6,023,700"
kora-network-token,8/22/2018,0.018901,0.020073,0.01705,0.017365,"1,001,100","5,209,560"
kora-network-token,8/21/2018,0.015969,0.01927,0.014808,0.018894,"1,015,870","5,668,290"
kora-network-token,8/20/2018,0.014353,0.017456,0.013427,0.016084,"988,513","4,825,140"
kora-network-token,8/19/2018,0.01222,0.01583,0.011987,0.014389,"862,134","4,316,820"
kora-network-token,8/18/2018,0.012171,0.012746,0.010759,0.012205,"671,197","3,661,410"
kora-network-token,8/17/2018,0.011162,0.01354,0.010755,0.012126,"672,632","3,637,740"
kora-network-token,8/16/2018,0.011041,0.012834,0.010928,0.011128,"608,058","3,338,400"
kora-network-token,8/15/2018,0.009736,0.01262,0.009716,0.011019,"623,701","3,305,580"
kora-network-token,8/14/2018,0.012123,0.012123,0.008961,0.009651,"525,448",0
kora-network-token,8/13/2018,0.012996,0.015955,0.011502,0.012119,"693,317",0
kora-network-token,8/12/2018,0.016611,0.019154,0.012915,0.012941,"586,251",0
kora-network-token,8/11/2018,0.015766,0.017957,0.012932,0.016674,"679,838",0
kora-network-token,8/10/2018,0.014832,0.017036,0.013111,0.015725,"508,086",0
kora-network-token,8/9/2018,0.014329,0.015213,0.013674,0.014779,"643,758",0
kora-network-token,8/8/2018,0.018538,0.01857,0.014235,0.014293,"664,649",0
kora-network-token,8/7/2018,0.016858,0.021259,0.016675,0.018581,"766,025",0
kora-network-token,8/6/2018,0.017018,0.01707,0.016746,0.016862,"201,525",0
moeda-loyalty-points,5/30/2020,0.415907,0.500843,0.408926,0.484878,"1,932,858","9,517,625"
moeda-loyalty-points,5/29/2020,0.416716,0.429259,0.408529,0.417392,"274,381","8,192,947"
moeda-loyalty-points,5/28/2020,0.433204,0.448088,0.412514,0.416784,"727,422","8,180,999"
moeda-loyalty-points,5/27/2020,0.425741,0.451489,0.400122,0.433163,"851,600","8,502,510"
moeda-loyalty-points,5/26/2020,0.383313,0.457211,0.381492,0.425741,"2,564,356","8,356,817"
moeda-loyalty-points,5/25/2020,0.353826,0.39436,0.351139,0.383342,"847,652","7,524,579"
moeda-loyalty-points,5/24/2020,0.37284,0.37793,0.351545,0.354236,"536,685","6,953,268"
moeda-loyalty-points,5/23/2020,0.376498,0.383032,0.359261,0.372839,"501,290","7,318,415"
moeda-loyalty-points,5/22/2020,0.355466,0.387283,0.349802,0.376482,"843,565","7,389,918"
moeda-loyalty-points,5/21/2020,0.364954,0.374885,0.343497,0.355407,"423,495","6,976,237"
moeda-loyalty-points,5/20/2020,0.362309,0.374483,0.360877,0.364971,"309,039","7,163,978"
moeda-loyalty-points,5/19/2020,0.374026,0.375984,0.360324,0.362298,"218,749","7,111,513"
moeda-loyalty-points,5/18/2020,0.354454,0.377667,0.354141,0.373746,"272,864","7,336,225"
moeda-loyalty-points,5/17/2020,0.355844,0.359421,0.350432,0.354429,"139,376","6,957,041"
moeda-loyalty-points,5/16/2020,0.351068,0.356795,0.34745,0.355855,"128,152","6,985,041"
moeda-loyalty-points,5/15/2020,0.3531,0.35411,0.344349,0.351366,"165,861","6,896,926"
moeda-loyalty-points,5/14/2020,0.346481,0.359493,0.343946,0.353094,"224,003","6,930,833"
moeda-loyalty-points,5/13/2020,0.34648,0.351147,0.343165,0.347306,"152,235","6,817,237"
moeda-loyalty-points,5/12/2020,0.338382,0.348815,0.33503,0.34648,"115,526","6,801,015"
moeda-loyalty-points,5/11/2020,0.338836,0.351089,0.328111,0.33856,"481,610","6,645,564"
moeda-loyalty-points,5/10/2020,0.378623,0.379731,0.329109,0.33862,"530,005","6,646,737"
moeda-loyalty-points,5/9/2020,0.376724,0.381829,0.370339,0.378711,"200,792","7,433,670"
moeda-loyalty-points,5/8/2020,0.365128,0.383691,0.365128,0.378517,"207,972","7,429,860"
moeda-loyalty-points,5/7/2020,0.3742,0.374845,0.355948,0.365425,"228,306","7,172,880"
moeda-loyalty-points,5/6/2020,0.385318,0.388628,0.373789,0.374339,"255,971","7,347,859"
moeda-loyalty-points,5/5/2020,0.378674,0.391061,0.374715,0.385799,"215,521","7,572,812"
moeda-loyalty-points,5/4/2020,0.372122,0.403868,0.359738,0.377628,"725,530","7,412,423"
moeda-loyalty-points,5/3/2020,0.382451,0.391119,0.365125,0.372053,"195,823","7,302,986"
moeda-loyalty-points,5/2/2020,0.38913,0.391007,0.377613,0.382268,"153,543","7,503,503"
moeda-loyalty-points,5/1/2020,0.368196,0.397578,0.367063,0.389074,"297,504","7,637,091"
moeda-loyalty-points,4/30/2020,0.39727,0.405174,0.358246,0.368196,"510,514","7,227,275"
moeda-loyalty-points,4/29/2020,0.359921,0.397726,0.356285,0.397432,"522,180","7,801,148"
moeda-loyalty-points,4/28/2020,0.354592,0.361025,0.34976,0.359972,"181,608","7,065,858"
moeda-loyalty-points,4/27/2020,0.354703,0.369157,0.347916,0.354512,"245,956","6,958,678"
moeda-loyalty-points,4/26/2020,0.352648,0.360125,0.347751,0.354276,"259,836","6,954,042"
moeda-loyalty-points,4/25/2020,0.349359,0.355574,0.344461,0.351217,"152,224","6,893,993"
moeda-loyalty-points,4/24/2020,0.337463,0.350896,0.337089,0.349415,"170,601","6,858,637"
moeda-loyalty-points,4/23/2020,0.340463,0.343618,0.329606,0.337436,"324,493","6,623,488"
moeda-loyalty-points,4/22/2020,0.322037,0.343138,0.320958,0.340455,"146,538","6,682,763"
moeda-loyalty-points,4/21/2020,0.322271,0.32862,0.318138,0.322136,"100,508","6,323,170"
moeda-loyalty-points,4/20/2020,0.338308,0.344326,0.318017,0.3223,"160,745","6,326,381"
moeda-loyalty-points,4/19/2020,0.352585,0.354785,0.335896,0.338223,"171,997","6,638,947"
moeda-loyalty-points,4/18/2020,0.339491,0.353788,0.336268,0.352698,"178,361","6,923,067"
moeda-loyalty-points,4/17/2020,0.341856,0.347405,0.335331,0.339491,"295,988","6,663,831"
moeda-loyalty-points,4/16/2020,0.323423,0.343207,0.31865,0.341734,"166,101","6,707,853"
moeda-loyalty-points,4/15/2020,0.333286,0.340266,0.319805,0.323269,"216,815","6,345,413"
moeda-loyalty-points,4/14/2020,0.34609,0.354798,0.331182,0.333479,"380,134","6,545,826"
moeda-loyalty-points,4/13/2020,0.349038,0.36743,0.328883,0.346077,"816,618","6,793,098"
moeda-loyalty-points,4/12/2020,0.313132,0.373869,0.309975,0.347571,"1,755,059","6,822,435"
moeda-loyalty-points,4/11/2020,0.315722,0.32167,0.306757,0.313186,"153,081","6,147,503"
moeda-loyalty-points,4/10/2020,0.348446,0.354005,0.300782,0.315466,"484,937","6,192,246"
moeda-loyalty-points,4/9/2020,0.347174,0.391896,0.337802,0.348416,"230,857","6,839,020"
moeda-loyalty-points,4/8/2020,0.340964,0.375839,0.333581,0.347094,"304,413","6,813,077"
moeda-loyalty-points,4/7/2020,0.339635,0.37219,0.330751,0.340963,"626,060","6,692,725"
moeda-loyalty-points,4/6/2020,0.321882,0.356783,0.320804,0.340118,"489,329","6,676,135"
moeda-loyalty-points,4/5/2020,0.323897,0.33276,0.310973,0.321843,"393,851","6,317,420"
moeda-loyalty-points,4/4/2020,0.307459,0.331929,0.306619,0.323802,"595,790","6,355,875"
moeda-loyalty-points,4/3/2020,0.327149,0.327149,0.29429,0.307459,"1,170,492","6,035,079"
moeda-loyalty-points,4/2/2020,0.319616,0.332985,0.312863,0.329174,"314,822","6,461,323"
moeda-loyalty-points,4/1/2020,0.316573,0.319722,0.306192,0.319722,"160,499","6,275,783"
moeda-loyalty-points,3/31/2020,0.314337,0.324975,0.306004,0.316573,"151,712","6,213,978"
moeda-loyalty-points,3/30/2020,0.290217,0.319314,0.28832,0.314714,"156,095","6,177,491"
moeda-loyalty-points,3/29/2020,0.307798,0.313853,0.287877,0.290224,"204,810","5,696,777"
moeda-loyalty-points,3/28/2020,0.31206,0.315421,0.299514,0.306881,"271,099","6,023,734"
moeda-loyalty-points,3/27/2020,0.327046,0.356191,0.30875,0.310848,"605,844","6,101,604"
moeda-loyalty-points,3/26/2020,0.312615,0.336737,0.306084,0.326895,"535,936","6,416,586"
moeda-loyalty-points,3/25/2020,0.314181,0.319515,0.303129,0.312615,"233,125","6,136,290"
moeda-loyalty-points,3/24/2020,0.307065,0.316106,0.297251,0.314226,"170,221","6,167,907"
moeda-loyalty-points,3/23/2020,0.27985,0.306838,0.278983,0.306838,"188,150","6,022,889"
moeda-loyalty-points,3/22/2020,0.314862,0.325439,0.279502,0.27985,"344,567","5,493,154"
moeda-loyalty-points,3/21/2020,0.304361,0.319456,0.297501,0.314764,"247,850","6,178,475"
moeda-loyalty-points,3/20/2020,0.321993,0.358659,0.288938,0.303907,"764,967","5,965,360"
moeda-loyalty-points,3/19/2020,0.268549,0.333503,0.268549,0.322233,"553,942","6,325,082"
moeda-loyalty-points,3/18/2020,0.264081,0.295502,0.256497,0.268819,"245,524","5,276,608"
moeda-loyalty-points,3/17/2020,0.250346,0.274584,0.248303,0.266292,"440,864","5,227,022"
moeda-loyalty-points,3/16/2020,0.281026,0.281026,0.2291,0.250381,"482,263","4,914,705"
moeda-loyalty-points,3/15/2020,0.272375,0.301874,0.270011,0.281131,"546,708","5,518,293"
moeda-loyalty-points,3/14/2020,0.295904,0.298013,0.267566,0.272375,"616,225","5,346,427"
moeda-loyalty-points,3/13/2020,0.25717,0.327093,0.19421,0.296086,"1,065,952","5,811,845"
moeda-loyalty-points,3/12/2020,0.510767,0.543061,0.253847,0.257313,"1,877,600","5,050,764"
moeda-loyalty-points,3/11/2020,0.520334,0.525498,0.489639,0.513104,"662,351","10,071,659"
moeda-loyalty-points,3/10/2020,0.513677,0.52717,0.508201,0.518517,"731,203","10,177,910"
moeda-loyalty-points,3/9/2020,0.5163,0.526434,0.483519,0.511988,"884,830","10,049,749"
moeda-loyalty-points,3/8/2020,0.583274,0.583719,0.517092,0.51891,"1,023,891","10,185,630"
moeda-loyalty-points,3/7/2020,0.609616,0.619273,0.580542,0.58371,"881,783","11,457,569"
moeda-loyalty-points,3/6/2020,0.610561,0.618944,0.598582,0.60949,"869,171","11,963,609"
moeda-loyalty-points,3/5/2020,0.593168,0.648931,0.592854,0.610561,"1,342,114","11,984,629"
moeda-loyalty-points,3/4/2020,0.574941,0.597314,0.570671,0.592109,"935,748","11,622,441"
moeda-loyalty-points,3/3/2020,0.583162,0.588133,0.563176,0.574941,"917,677","11,285,452"
moeda-loyalty-points,3/2/2020,0.548268,0.591321,0.546111,0.583161,"961,128","11,446,793"
moeda-loyalty-points,3/1/2020,0.549259,0.575734,0.5383,0.548182,"893,724","10,760,207"
moeda-loyalty-points,2/29/2020,0.553345,0.56863,0.542981,0.549259,"704,508","10,781,353"
moeda-loyalty-points,2/28/2020,0.569764,0.577517,0.529671,0.553573,"842,111","10,866,026"
moeda-loyalty-points,2/27/2020,0.555511,0.588713,0.533197,0.571866,"958,852","11,225,088"
moeda-loyalty-points,2/26/2020,0.643019,0.646684,0.53859,0.555784,"1,798,376","10,909,427"
moeda-loyalty-points,2/25/2020,0.716005,0.718461,0.631083,0.643965,"1,543,654","12,640,326"
moeda-loyalty-points,2/24/2020,0.705258,0.741257,0.680979,0.716099,"2,186,821","14,056,230"
moeda-loyalty-points,2/23/2020,0.695414,0.708871,0.680124,0.706613,"931,043","13,870,030"
moeda-loyalty-points,2/22/2020,0.711242,0.711242,0.673015,0.695414,"989,664","13,650,207"
moeda-loyalty-points,2/21/2020,0.676795,0.721291,0.665157,0.711211,"1,121,193","13,960,271"
moeda-loyalty-points,2/20/2020,0.691482,0.697582,0.649377,0.676954,"1,243,999","13,287,860"
moeda-loyalty-points,2/19/2020,0.7391,0.748193,0.676312,0.691757,"1,063,930","13,578,412"
moeda-loyalty-points,2/18/2020,0.724956,0.744815,0.702361,0.737838,"1,340,896","14,482,935"
moeda-loyalty-points,2/17/2020,0.72798,0.730755,0.664289,0.725591,"1,498,682","14,242,546"
moeda-loyalty-points,2/16/2020,0.751693,0.773675,0.670316,0.728057,"1,869,564","14,290,946"
moeda-loyalty-points,2/15/2020,0.834297,0.838487,0.736533,0.751693,"2,134,161","14,754,896"
moeda-loyalty-points,2/14/2020,0.812383,0.838863,0.810995,0.834297,"1,504,061","16,376,320"
moeda-loyalty-points,2/13/2020,0.858146,0.859263,0.806806,0.811607,"2,329,700","15,930,939"
moeda-loyalty-points,2/12/2020,0.826344,0.862682,0.824751,0.856729,"3,119,396","16,816,646"
moeda-loyalty-points,2/11/2020,0.817238,0.829047,0.79656,0.826384,"2,292,107","16,220,991"
moeda-loyalty-points,2/10/2020,0.822182,0.847962,0.789408,0.817245,"3,606,994","16,041,605"
moeda-loyalty-points,2/9/2020,0.827219,0.864405,0.784014,0.821648,"8,659,713","16,128,046"
moeda-loyalty-points,2/8/2020,0.91765,0.920069,0.826769,0.827283,"1,875,980","16,238,646"
moeda-loyalty-points,2/7/2020,0.900638,0.924489,0.894097,0.917438,"1,557,728","18,008,296"
moeda-loyalty-points,2/6/2020,0.877703,0.915818,0.863291,0.900829,"1,619,643","17,682,271"
moeda-loyalty-points,2/5/2020,0.876373,0.885347,0.857916,0.879213,"1,705,408","17,257,976"
moeda-loyalty-points,2/4/2020,0.857548,0.881562,0.812442,0.876443,"1,771,704","17,203,606"
moeda-loyalty-points,2/3/2020,0.877508,0.900634,0.844993,0.858618,"2,095,440","16,853,717"
moeda-loyalty-points,2/2/2020,0.934808,0.959808,0.866491,0.877508,"2,497,352","17,224,511"
moeda-loyalty-points,2/1/2020,0.922232,1.06,0.910212,0.931879,"3,245,126","18,291,745"
moeda-loyalty-points,1/31/2020,0.965859,0.988465,0.877377,0.921463,"2,612,069","18,087,292"
moeda-loyalty-points,1/30/2020,0.819259,0.981047,0.799558,0.967773,"3,184,073","18,996,300"
moeda-loyalty-points,1/29/2020,0.83434,0.852617,0.813238,0.819809,"1,420,504","16,091,938"
moeda-loyalty-points,1/28/2020,0.795208,0.852461,0.771559,0.83441,"1,806,241","16,378,545"
moeda-loyalty-points,1/27/2020,0.777059,0.84618,0.750034,0.799524,"1,862,673","15,693,763"
moeda-loyalty-points,1/26/2020,0.714595,0.789041,0.707525,0.776661,"1,650,008","15,244,986"
moeda-loyalty-points,1/25/2020,0.727532,0.727532,0.702089,0.714145,"955,926","14,017,864"
moeda-loyalty-points,1/24/2020,0.735099,0.762102,0.71604,0.726442,"1,053,479","14,259,251"
moeda-loyalty-points,1/23/2020,0.812502,0.812569,0.718992,0.734268,"1,470,350","14,412,861"
moeda-loyalty-points,1/22/2020,0.844155,0.955699,0.795196,0.812515,"4,920,111","15,948,764"
moeda-loyalty-points,1/21/2020,0.859655,0.875048,0.844294,0.844294,"1,420,616","16,572,561"
moeda-loyalty-points,1/20/2020,0.911956,0.941798,0.859532,0.859884,"2,506,517","16,878,559"
moeda-loyalty-points,1/19/2020,0.961692,1.01,0.905433,0.912147,"1,776,008","17,904,425"
moeda-loyalty-points,1/18/2020,0.99589,1.12,0.95538,0.961283,"3,559,796","18,868,923"
moeda-loyalty-points,1/17/2020,0.851623,1.02,0.815429,0.996216,"3,969,160","19,554,613"
moeda-loyalty-points,1/16/2020,0.920732,0.927054,0.853814,0.857094,"2,380,462","16,823,802"
moeda-loyalty-points,1/15/2020,0.863062,0.999842,0.815114,0.921115,"5,505,208","18,080,454"
moeda-loyalty-points,1/14/2020,0.815202,0.910332,0.793274,0.862186,"5,145,135","16,923,756"
moeda-loyalty-points,1/13/2020,0.751759,0.838678,0.695828,0.813534,"6,349,496","15,968,768"
moeda-loyalty-points,1/12/2020,0.671317,0.774715,0.664509,0.749982,"5,621,974","14,721,319"
moeda-loyalty-points,1/11/2020,0.656394,0.724134,0.636032,0.670888,"6,095,360","13,168,787"
moeda-loyalty-points,1/10/2020,0.538153,0.652124,0.514466,0.652124,"2,538,439","12,800,460"
moeda-loyalty-points,1/9/2020,0.524671,0.539647,0.508837,0.538741,"905,997","10,574,883"
moeda-loyalty-points,1/8/2020,0.537802,0.548777,0.520792,0.52537,"813,559","10,312,435"
moeda-loyalty-points,1/7/2020,0.541628,0.550431,0.529754,0.536204,"883,133","10,525,079"
moeda-loyalty-points,1/6/2020,0.530948,0.555371,0.529897,0.541167,"896,694","10,622,506"
moeda-loyalty-points,1/5/2020,0.542981,0.555891,0.528249,0.530379,"1,079,563","10,410,745"
moeda-loyalty-points,1/4/2020,0.56404,0.574747,0.535388,0.543362,"1,013,791","10,665,597"
moeda-loyalty-points,1/3/2020,0.520186,0.584093,0.510511,0.56242,"2,952,120","11,039,671"
moeda-loyalty-points,1/2/2020,0.492115,0.5333,0.479901,0.519819,"1,348,271","10,203,473"
moeda-loyalty-points,1/1/2020,0.484647,0.492446,0.480274,0.492132,"547,472","9,659,999"
moeda-loyalty-points,12/31/2019,0.496981,0.49959,0.481644,0.484647,"600,579","9,513,089"
moeda-loyalty-points,12/30/2019,0.504815,0.507149,0.495688,0.497279,"598,303","9,761,033"
moeda-loyalty-points,12/29/2019,0.498045,0.518141,0.495429,0.504815,"708,470","9,908,962"
moeda-loyalty-points,12/28/2019,0.505737,0.509631,0.495526,0.497936,"542,136","9,773,933"
moeda-loyalty-points,12/27/2019,0.489581,0.509026,0.488227,0.505708,"656,410","9,926,488"
moeda-loyalty-points,12/26/2019,0.486973,0.521654,0.485621,0.489574,"810,032","9,609,788"
moeda-loyalty-points,12/25/2019,0.492163,0.49694,0.482712,0.486973,"534,163","9,558,746"
moeda-loyalty-points,12/24/2019,0.486098,0.50118,0.481256,0.495944,"479,439","9,734,837"
moeda-loyalty-points,12/23/2019,0.501895,0.509517,0.483045,0.4861,"125,047","9,541,612"
moeda-loyalty-points,12/22/2019,0.494379,0.50247,0.48922,0.50193,"107,420","9,852,333"
moeda-loyalty-points,12/21/2019,0.495403,0.496937,0.491539,0.492485,"41,382.73","9,666,929"
moeda-loyalty-points,12/20/2019,0.501995,0.503295,0.487918,0.495768,"110,467","9,731,380"
moeda-loyalty-points,12/19/2019,0.517587,0.521521,0.485888,0.501995,"262,728","9,853,601"
moeda-loyalty-points,12/18/2019,0.480001,0.527001,0.476309,0.517587,"434,088","10,159,656"
moeda-loyalty-points,12/17/2019,0.492598,0.514966,0.476185,0.480001,"531,124","9,421,889"
moeda-loyalty-points,12/16/2019,0.521326,0.527601,0.491893,0.492598,"416,951","9,669,145"
moeda-loyalty-points,12/15/2019,0.515338,0.524402,0.498768,0.521167,"173,573","10,229,928"
moeda-loyalty-points,12/14/2019,0.533055,0.53482,0.511451,0.515346,"257,118","10,115,669"
moeda-loyalty-points,12/13/2019,0.54824,0.563791,0.528301,0.533069,"842,129","10,463,558"
moeda-loyalty-points,12/12/2019,0.520387,0.552068,0.510893,0.547297,"1,027,271","10,742,837"
moeda-loyalty-points,12/11/2019,0.516417,0.525756,0.511633,0.520387,"194,950","10,214,621"
moeda-loyalty-points,12/10/2019,0.539244,0.543228,0.509085,0.516382,"738,122","10,136,013"
moeda-loyalty-points,12/9/2019,0.5345,0.564896,0.52997,0.539256,"668,158","10,584,994"
moeda-loyalty-points,12/8/2019,0.532882,0.541961,0.528316,0.534921,"182,425","10,499,907"
moeda-loyalty-points,12/7/2019,0.541934,0.544819,0.527949,0.531974,"280,003","10,442,053"
moeda-loyalty-points,12/6/2019,0.530141,0.54186,0.521223,0.54186,"374,481","10,636,108"
moeda-loyalty-points,12/5/2019,0.521531,0.536431,0.515009,0.530019,"450,068","10,403,686"
moeda-loyalty-points,12/4/2019,0.530621,0.543292,0.515921,0.522003,"692,769","10,246,345"
moeda-loyalty-points,12/3/2019,0.550368,0.560377,0.529023,0.530567,"509,194","10,414,434"
moeda-loyalty-points,12/2/2019,0.554788,0.578157,0.541394,0.550368,"723,933","10,803,107"
moeda-loyalty-points,12/1/2019,0.590559,0.602365,0.531345,0.554185,"2,500,021","10,878,040"
moeda-loyalty-points,11/30/2019,0.607043,0.619609,0.582941,0.59044,"432,892","11,589,683"
moeda-loyalty-points,11/29/2019,0.592962,0.61762,0.588415,0.606197,"526,207","11,898,976"
moeda-loyalty-points,11/28/2019,0.604001,0.614279,0.590672,0.591312,"385,221","11,606,804"
moeda-loyalty-points,11/27/2019,0.579648,0.61301,0.55514,0.602069,"1,185,766","11,817,954"
moeda-loyalty-points,11/26/2019,0.569266,0.604181,0.568971,0.585197,"1,914,633","11,486,764"
moeda-loyalty-points,11/25/2019,0.555739,0.591038,0.518804,0.569266,"1,443,077","11,174,060"
moeda-loyalty-points,11/24/2019,0.609254,0.61069,0.557115,0.557115,"561,927","10,935,544"
moeda-loyalty-points,11/23/2019,0.582739,0.611871,0.567049,0.609254,"613,518","11,958,972"
moeda-loyalty-points,11/22/2019,0.587595,0.596733,0.53062,0.582673,"1,129,450","11,437,214"
moeda-loyalty-points,11/21/2019,0.643145,0.656561,0.575438,0.587595,"987,703","11,533,830"
moeda-loyalty-points,11/20/2019,0.639671,0.66375,0.626042,0.644582,"751,141","12,652,435"
moeda-loyalty-points,11/19/2019,0.647703,0.669709,0.621928,0.639671,"557,837","12,556,033"
moeda-loyalty-points,11/18/2019,0.684741,0.690538,0.632061,0.647703,"890,499","12,713,689"
moeda-loyalty-points,11/17/2019,0.691713,0.698681,0.676542,0.684515,"348,845","13,436,265"
moeda-loyalty-points,11/16/2019,0.685006,0.695875,0.67683,0.691713,"714,373","13,577,567"
moeda-loyalty-points,11/15/2019,0.702445,0.705765,0.679019,0.684926,"729,808","13,444,331"
moeda-loyalty-points,11/14/2019,0.715839,0.716232,0.689877,0.70168,"902,073","13,773,196"
moeda-loyalty-points,11/13/2019,0.717754,0.720268,0.709829,0.715858,"1,366,138","14,051,501"
moeda-loyalty-points,11/12/2019,0.744379,0.750083,0.711274,0.71771,"1,570,127","14,087,846"
moeda-loyalty-points,11/11/2019,0.760896,0.781701,0.733973,0.7429,"1,730,866","14,582,297"
moeda-loyalty-points,11/10/2019,0.757246,0.780888,0.740367,0.757364,"3,416,118","14,866,205"
moeda-loyalty-points,11/9/2019,0.720941,0.762796,0.71251,0.757246,"2,261,095","14,863,893"
moeda-loyalty-points,11/8/2019,0.726954,0.752363,0.705246,0.720872,"1,664,234","14,149,917"
moeda-loyalty-points,11/7/2019,0.758116,0.760987,0.716232,0.727126,"1,114,009","14,272,679"
moeda-loyalty-points,11/6/2019,0.724345,0.788283,0.720392,0.755693,"2,898,612","14,833,410"
